administration_date;region_name;age_range;supplier;first_dose;second_dose;Total_doses
2021-05-09;Basilicata;40-49;Moderna;2;0;2
2021-05-09;Basilicata;50-59;Moderna;8;2;10
2021-05-09;Basilicata;60-69;Moderna;20;0;20
2021-05-09;Basilicata;70-79;Moderna;10;2;12
2021-05-09;Calabria;16-19;Moderna;6;0;6
2021-05-09;Calabria;20-29;Moderna;37;7;44
2021-05-09;Calabria;30-39;Moderna;36;13;49
2021-05-09;Calabria;40-49;Moderna;44;16;60
2021-05-09;Calabria;50-59;Moderna;81;24;105
2021-05-09;Calabria;60-69;Moderna;122;66;188
2021-05-09;Calabria;70-79;Moderna;93;123;216
2021-05-09;Calabria;80-89;Moderna;29;108;137
2021-05-09;Calabria;90+;Moderna;18;38;56
2021-05-09;Campania;16-19;Moderna;3;0;3
2021-05-09;Campania;20-29;Moderna;61;9;70
2021-05-09;Campania;30-39;Moderna;73;18;91
2021-05-09;Campania;40-49;Moderna;103;16;119
2021-05-09;Campania;50-59;Moderna;1266;34;1300
2021-05-09;Campania;60-69;Moderna;266;51;317
2021-05-09;Campania;70-79;Moderna;180;134;314
2021-05-09;Campania;80-89;Moderna;48;103;151
2021-05-09;Campania;90+;Moderna;42;42;84
2021-05-09;Emilia-Romagna;16-19;Moderna;0;32;32
2021-05-09;Emilia-Romagna;20-29;Moderna;1;52;53
2021-05-09;Emilia-Romagna;30-39;Moderna;3;30;33
2021-05-09;Emilia-Romagna;40-49;Moderna;7;58;65
2021-05-09;Emilia-Romagna;50-59;Moderna;8;86;94
2021-05-09;Emilia-Romagna;60-69;Moderna;5;141;146
2021-05-09;Emilia-Romagna;70-79;Moderna;14;103;117
2021-05-09;Emilia-Romagna;80-89;Moderna;11;39;50
2021-05-09;Emilia-Romagna;90+;Moderna;14;54;68
2021-05-09;Friuli-Venezia Giulia;16-19;Moderna;6;6;12
2021-05-09;Friuli-Venezia Giulia;20-29;Moderna;38;30;68
2021-05-09;Friuli-Venezia Giulia;30-39;Moderna;55;24;79
2021-05-09;Friuli-Venezia Giulia;40-49;Moderna;150;66;216
2021-05-09;Friuli-Venezia Giulia;50-59;Moderna;299;115;414
2021-05-09;Friuli-Venezia Giulia;60-69;Moderna;105;147;252
2021-05-09;Friuli-Venezia Giulia;70-79;Moderna;59;257;316
2021-05-09;Friuli-Venezia Giulia;80-89;Moderna;8;263;271
2021-05-09;Friuli-Venezia Giulia;90+;Moderna;1;39;40
2021-05-09;Lazio;16-19;Moderna;1;0;1
2021-05-09;Lazio;20-29;Moderna;12;4;16
2021-05-09;Lazio;30-39;Moderna;9;4;13
2021-05-09;Lazio;40-49;Moderna;23;7;30
2021-05-09;Lazio;50-59;Moderna;113;14;127
2021-05-09;Lazio;60-69;Moderna;209;42;251
2021-05-09;Lazio;70-79;Moderna;963;708;1671
2021-05-09;Lazio;80-89;Moderna;5;229;234
2021-05-09;Lazio;90+;Moderna;2;40;42
2021-05-09;Liguria;16-19;Moderna;0;6;6
2021-05-09;Liguria;20-29;Moderna;0;30;30
2021-05-09;Liguria;30-39;Moderna;1;18;19
2021-05-09;Liguria;40-49;Moderna;1;56;57
2021-05-09;Liguria;50-59;Moderna;5;95;100
2021-05-09;Liguria;60-69;Moderna;3;56;59
2021-05-09;Liguria;70-79;Moderna;0;37;37
2021-05-09;Liguria;80-89;Moderna;0;17;17
2021-05-09;Liguria;90+;Moderna;0;3;3
2021-05-09;Lombardia;16-19;Moderna;23;17;40
2021-05-09;Lombardia;20-29;Moderna;209;130;339
2021-05-09;Lombardia;30-39;Moderna;144;210;354
2021-05-09;Lombardia;40-49;Moderna;231;292;523
2021-05-09;Lombardia;50-59;Moderna;501;375;876
2021-05-09;Lombardia;60-69;Moderna;1234;296;1530
2021-05-09;Lombardia;70-79;Moderna;546;369;915
2021-05-09;Lombardia;80-89;Moderna;109;538;647
2021-05-09;Lombardia;90+;Moderna;77;230;307
2021-05-09;Marche;20-29;Moderna;13;2;15
2021-05-09;Marche;30-39;Moderna;7;4;11
2021-05-09;Marche;40-49;Moderna;19;7;26
2021-05-09;Marche;50-59;Moderna;22;13;35
2021-05-09;Marche;60-69;Moderna;382;13;395
2021-05-09;Marche;70-79;Moderna;152;35;187
2021-05-09;Marche;80-89;Moderna;64;41;105
2021-05-09;Marche;90+;Moderna;12;25;37
2021-05-09;Molise;30-39;Moderna;1;1;2
2021-05-09;Molise;50-59;Moderna;0;4;4
2021-05-09;Molise;60-69;Moderna;0;3;3
2021-05-09;Molise;70-79;Moderna;5;2;7
2021-05-09;Molise;80-89;Moderna;1;0;1
2021-05-09;Molise;90+;Moderna;1;0;1
2021-05-09;Provincia Autonoma Bolzano / Bozen;16-19;Moderna;0;2;2
2021-05-09;Provincia Autonoma Bolzano / Bozen;20-29;Moderna;10;30;40
2021-05-09;Provincia Autonoma Bolzano / Bozen;30-39;Moderna;12;58;70
2021-05-09;Provincia Autonoma Bolzano / Bozen;40-49;Moderna;16;41;57
2021-05-09;Provincia Autonoma Bolzano / Bozen;50-59;Moderna;2320;81;2401
2021-05-09;Provincia Autonoma Bolzano / Bozen;60-69;Moderna;88;45;133
2021-05-09;Provincia Autonoma Bolzano / Bozen;70-79;Moderna;17;52;69
2021-05-09;Provincia Autonoma Bolzano / Bozen;80-89;Moderna;1;20;21
2021-05-09;Provincia Autonoma Bolzano / Bozen;90+;Moderna;2;2;4
2021-05-09;Provincia Autonoma Trento;20-29;Moderna;2;0;2
2021-05-09;Provincia Autonoma Trento;30-39;Moderna;4;0;4
2021-05-09;Provincia Autonoma Trento;40-49;Moderna;4;0;4
2021-05-09;Provincia Autonoma Trento;50-59;Moderna;196;0;196
2021-05-09;Provincia Autonoma Trento;60-69;Moderna;38;0;38
2021-05-09;Provincia Autonoma Trento;70-79;Moderna;5;0;5
2021-05-09;Provincia Autonoma Trento;80-89;Moderna;1;0;1
2021-05-09;Piemonte;16-19;Moderna;13;0;13
2021-05-09;Piemonte;20-29;Moderna;41;0;41
2021-05-09;Piemonte;30-39;Moderna;45;1;46
2021-05-09;Piemonte;40-49;Moderna;72;2;74
2021-05-09;Piemonte;50-59;Moderna;137;1;138
2021-05-09;Piemonte;60-69;Moderna;531;21;552
2021-05-09;Piemonte;70-79;Moderna;478;14;492
2021-05-09;Piemonte;80-89;Moderna;50;89;139
2021-05-09;Piemonte;90+;Moderna;21;52;73
2021-05-09;Puglia;16-19;Moderna;0;2;2
2021-05-09;Puglia;20-29;Moderna;19;21;40
2021-05-09;Puglia;30-39;Moderna;17;15;32
2021-05-09;Puglia;40-49;Moderna;37;67;104
2021-05-09;Puglia;50-59;Moderna;76;79;155
2021-05-09;Puglia;60-69;Moderna;91;194;285
2021-05-09;Puglia;70-79;Moderna;51;378;429
2021-05-09;Puglia;80-89;Moderna;18;926;944
2021-05-09;Puglia;90+;Moderna;11;592;603
2021-05-09;Sardegna;20-29;Moderna;5;3;8
2021-05-09;Sardegna;30-39;Moderna;8;3;11
2021-05-09;Sardegna;40-49;Moderna;17;6;23
2021-05-09;Sardegna;50-59;Moderna;26;11;37
2021-05-09;Sardegna;60-69;Moderna;86;26;112
2021-05-09;Sardegna;70-79;Moderna;264;161;425
2021-05-09;Sardegna;80-89;Moderna;36;486;522
2021-05-09;Sardegna;90+;Moderna;6;67;73
2021-05-09;Sicilia;16-19;Moderna;17;6;23
2021-05-09;Sicilia;20-29;Moderna;202;35;237
2021-05-09;Sicilia;30-39;Moderna;245;38;283
2021-05-09;Sicilia;40-49;Moderna;255;73;328
2021-05-09;Sicilia;50-59;Moderna;652;121;773
2021-05-09;Sicilia;60-69;Moderna;468;250;718
2021-05-09;Sicilia;70-79;Moderna;373;230;603
2021-05-09;Sicilia;80-89;Moderna;94;178;272
2021-05-09;Sicilia;90+;Moderna;36;57;93
2021-05-09;Toscana;16-19;Moderna;62;4;66
2021-05-09;Toscana;20-29;Moderna;278;41;319
2021-05-09;Toscana;30-39;Moderna;241;50;291
2021-05-09;Toscana;40-49;Moderna;420;155;575
2021-05-09;Toscana;50-59;Moderna;529;214;743
2021-05-09;Toscana;60-69;Moderna;466;319;785
2021-05-09;Toscana;70-79;Moderna;64;553;617
2021-05-09;Toscana;80-89;Moderna;1;46;47
2021-05-09;Umbria;50-59;Moderna;1;0;1
2021-05-09;Umbria;60-69;Moderna;1;1;2
2021-05-09;Umbria;70-79;Moderna;5;9;14
2021-05-09;Umbria;80-89;Moderna;6;36;42
2021-05-09;Umbria;90+;Moderna;2;32;34
2021-05-09;Valle d'Aosta / Vallée d'Aoste;20-29;Moderna;1;0;1
2021-05-09;Valle d'Aosta / Vallée d'Aoste;40-49;Moderna;0;1;1
2021-05-09;Valle d'Aosta / Vallée d'Aoste;50-59;Moderna;1;1;2
2021-05-09;Valle d'Aosta / Vallée d'Aoste;60-69;Moderna;1;1;2
2021-05-09;Valle d'Aosta / Vallée d'Aoste;70-79;Moderna;3;2;5
2021-05-09;Valle d'Aosta / Vallée d'Aoste;80-89;Moderna;3;3;6
2021-05-09;Valle d'Aosta / Vallée d'Aoste;90+;Moderna;3;1;4
2021-05-09;Veneto;16-19;Moderna;1;0;1
2021-05-09;Veneto;20-29;Moderna;11;1;12
2021-05-09;Veneto;30-39;Moderna;8;3;11
2021-05-09;Veneto;40-49;Moderna;22;15;37
2021-05-09;Veneto;50-59;Moderna;379;41;420
2021-05-09;Veneto;60-69;Moderna;239;62;301
2021-05-09;Veneto;70-79;Moderna;30;49;79
2021-05-09;Veneto;80-89;Moderna;20;576;596
2021-05-09;Veneto;90+;Moderna;15;277;292
2021-05-09;Abruzzo;16-19;Pfizer/BioNTech;15;8;23
2021-05-09;Abruzzo;20-29;Pfizer/BioNTech;84;42;126
2021-05-09;Abruzzo;30-39;Pfizer/BioNTech;103;55;158
2021-05-09;Abruzzo;40-49;Pfizer/BioNTech;192;138;330
2021-05-09;Abruzzo;50-59;Pfizer/BioNTech;372;259;631
2021-05-09;Abruzzo;60-69;Pfizer/BioNTech;774;829;1603
2021-05-09;Abruzzo;70-79;Pfizer/BioNTech;1025;1469;2494
2021-05-09;Abruzzo;80-89;Pfizer/BioNTech;108;307;415
2021-05-09;Abruzzo;90+;Pfizer/BioNTech;62;39;101
2021-05-09;Basilicata;16-19;Pfizer/BioNTech;41;6;47
2021-05-09;Basilicata;20-29;Pfizer/BioNTech;192;66;258
2021-05-09;Basilicata;30-39;Pfizer/BioNTech;230;81;311
2021-05-09;Basilicata;40-49;Pfizer/BioNTech;332;133;465
2021-05-09;Basilicata;50-59;Pfizer/BioNTech;372;246;618
2021-05-09;Basilicata;60-69;Pfizer/BioNTech;212;508;720
2021-05-09;Basilicata;70-79;Pfizer/BioNTech;522;631;1153
2021-05-09;Basilicata;80-89;Pfizer/BioNTech;12;19;31
2021-05-09;Basilicata;90+;Pfizer/BioNTech;3;1;4
2021-05-09;Calabria;16-19;Pfizer/BioNTech;42;13;55
2021-05-09;Calabria;20-29;Pfizer/BioNTech;222;74;296
2021-05-09;Calabria;30-39;Pfizer/BioNTech;273;142;415
2021-05-09;Calabria;40-49;Pfizer/BioNTech;463;218;681
2021-05-09;Calabria;50-59;Pfizer/BioNTech;638;398;1036
2021-05-09;Calabria;60-69;Pfizer/BioNTech;1086;676;1762
2021-05-09;Calabria;70-79;Pfizer/BioNTech;969;1074;2043
2021-05-09;Calabria;80-89;Pfizer/BioNTech;203;365;568
2021-05-09;Calabria;90+;Pfizer/BioNTech;44;96;140
2021-05-09;Campania;16-19;Pfizer/BioNTech;115;62;177
2021-05-09;Campania;20-29;Pfizer/BioNTech;685;453;1138
2021-05-09;Campania;30-39;Pfizer/BioNTech;1683;510;2193
2021-05-09;Campania;40-49;Pfizer/BioNTech;1331;783;2114
2021-05-09;Campania;50-59;Pfizer/BioNTech;11708;1524;13232
2021-05-09;Campania;60-69;Pfizer/BioNTech;2690;2350;5040
2021-05-09;Campania;70-79;Pfizer/BioNTech;1826;3130;4956
2021-05-09;Campania;80-89;Pfizer/BioNTech;396;1119;1515
2021-05-09;Campania;90+;Pfizer/BioNTech;73;150;223
2021-05-09;Emilia-Romagna;16-19;Pfizer/BioNTech;92;69;161
2021-05-09;Emilia-Romagna;20-29;Pfizer/BioNTech;475;178;653
2021-05-09;Emilia-Romagna;30-39;Pfizer/BioNTech;653;232;885
2021-05-09;Emilia-Romagna;40-49;Pfizer/BioNTech;1299;600;1899
2021-05-09;Emilia-Romagna;50-59;Pfizer/BioNTech;2016;1137;3153
2021-05-09;Emilia-Romagna;60-69;Pfizer/BioNTech;3964;1638;5602
2021-05-09;Emilia-Romagna;70-79;Pfizer/BioNTech;958;1934;2892
2021-05-09;Emilia-Romagna;80-89;Pfizer/BioNTech;145;485;630
2021-05-09;Emilia-Romagna;90+;Pfizer/BioNTech;16;59;75
2021-05-09;Friuli-Venezia Giulia;16-19;Pfizer/BioNTech;17;23;40
2021-05-09;Friuli-Venezia Giulia;20-29;Pfizer/BioNTech;79;135;214
2021-05-09;Friuli-Venezia Giulia;30-39;Pfizer/BioNTech;121;137;258
2021-05-09;Friuli-Venezia Giulia;40-49;Pfizer/BioNTech;255;280;535
2021-05-09;Friuli-Venezia Giulia;50-59;Pfizer/BioNTech;509;543;1052
2021-05-09;Friuli-Venezia Giulia;60-69;Pfizer/BioNTech;205;757;962
2021-05-09;Friuli-Venezia Giulia;70-79;Pfizer/BioNTech;126;715;841
2021-05-09;Friuli-Venezia Giulia;80-89;Pfizer/BioNTech;58;247;305
2021-05-09;Friuli-Venezia Giulia;90+;Pfizer/BioNTech;13;63;76
2021-05-09;Lazio;16-19;Pfizer/BioNTech;54;11;65
2021-05-09;Lazio;20-29;Pfizer/BioNTech;329;73;402
2021-05-09;Lazio;30-39;Pfizer/BioNTech;496;137;633
2021-05-09;Lazio;40-49;Pfizer/BioNTech;1130;226;1356
2021-05-09;Lazio;50-59;Pfizer/BioNTech;6237;369;6606
2021-05-09;Lazio;60-69;Pfizer/BioNTech;6775;1404;8179
2021-05-09;Lazio;70-79;Pfizer/BioNTech;3876;3399;7275
2021-05-09;Lazio;80-89;Pfizer/BioNTech;297;2309;2606
2021-05-09;Lazio;90+;Pfizer/BioNTech;92;435;527
2021-05-09;Liguria;16-19;Pfizer/BioNTech;5;4;9
2021-05-09;Liguria;20-29;Pfizer/BioNTech;41;11;52
2021-05-09;Liguria;30-39;Pfizer/BioNTech;50;16;66
2021-05-09;Liguria;40-49;Pfizer/BioNTech;72;31;103
2021-05-09;Liguria;50-59;Pfizer/BioNTech;102;48;150
2021-05-09;Liguria;60-69;Pfizer/BioNTech;145;42;187
2021-05-09;Liguria;70-79;Pfizer/BioNTech;573;701;1274
2021-05-09;Liguria;80-89;Pfizer/BioNTech;39;321;360
2021-05-09;Liguria;90+;Pfizer/BioNTech;5;68;73
2021-05-09;Lombardia;16-19;Pfizer/BioNTech;456;35;491
2021-05-09;Lombardia;20-29;Pfizer/BioNTech;1816;184;2000
2021-05-09;Lombardia;30-39;Pfizer/BioNTech;1901;283;2184
2021-05-09;Lombardia;40-49;Pfizer/BioNTech;3523;483;4006
2021-05-09;Lombardia;50-59;Pfizer/BioNTech;6753;782;7535
2021-05-09;Lombardia;60-69;Pfizer/BioNTech;12329;763;13092
2021-05-09;Lombardia;70-79;Pfizer/BioNTech;4143;6099;10242
2021-05-09;Lombardia;80-89;Pfizer/BioNTech;206;290;496
2021-05-09;Lombardia;90+;Pfizer/BioNTech;41;78;119
2021-05-09;Marche;16-19;Pfizer/BioNTech;14;42;56
2021-05-09;Marche;20-29;Pfizer/BioNTech;71;205;276
2021-05-09;Marche;30-39;Pfizer/BioNTech;57;285;342
2021-05-09;Marche;40-49;Pfizer/BioNTech;109;489;598
2021-05-09;Marche;50-59;Pfizer/BioNTech;215;802;1017
2021-05-09;Marche;60-69;Pfizer/BioNTech;282;1222;1504
2021-05-09;Marche;70-79;Pfizer/BioNTech;159;1598;1757
2021-05-09;Marche;80-89;Pfizer/BioNTech;37;287;324
2021-05-09;Marche;90+;Pfizer/BioNTech;8;61;69
2021-05-09;Molise;16-19;Pfizer/BioNTech;3;0;3
2021-05-09;Molise;20-29;Pfizer/BioNTech;17;1;18
2021-05-09;Molise;30-39;Pfizer/BioNTech;37;4;41
2021-05-09;Molise;40-49;Pfizer/BioNTech;44;8;52
2021-05-09;Molise;50-59;Pfizer/BioNTech;52;6;58
2021-05-09;Molise;60-69;Pfizer/BioNTech;62;10;72
2021-05-09;Molise;70-79;Pfizer/BioNTech;85;30;115
2021-05-09;Molise;80-89;Pfizer/BioNTech;25;16;41
2021-05-09;Molise;90+;Pfizer/BioNTech;1;8;9
2021-05-09;Provincia Autonoma Bolzano / Bozen;16-19;Pfizer/BioNTech;1;6;7
2021-05-09;Provincia Autonoma Bolzano / Bozen;20-29;Pfizer/BioNTech;5;59;64
2021-05-09;Provincia Autonoma Bolzano / Bozen;30-39;Pfizer/BioNTech;8;68;76
2021-05-09;Provincia Autonoma Bolzano / Bozen;40-49;Pfizer/BioNTech;10;99;109
2021-05-09;Provincia Autonoma Bolzano / Bozen;50-59;Pfizer/BioNTech;507;138;645
2021-05-09;Provincia Autonoma Bolzano / Bozen;60-69;Pfizer/BioNTech;71;193;264
2021-05-09;Provincia Autonoma Bolzano / Bozen;70-79;Pfizer/BioNTech;10;224;234
2021-05-09;Provincia Autonoma Bolzano / Bozen;80-89;Pfizer/BioNTech;2;26;28
2021-05-09;Provincia Autonoma Bolzano / Bozen;90+;Pfizer/BioNTech;0;9;9
2021-05-09;Provincia Autonoma Trento;16-19;Pfizer/BioNTech;7;1;8
2021-05-09;Provincia Autonoma Trento;20-29;Pfizer/BioNTech;91;31;122
2021-05-09;Provincia Autonoma Trento;30-39;Pfizer/BioNTech;56;59;115
2021-05-09;Provincia Autonoma Trento;40-49;Pfizer/BioNTech;87;55;142
2021-05-09;Provincia Autonoma Trento;50-59;Pfizer/BioNTech;1083;32;1115
2021-05-09;Provincia Autonoma Trento;60-69;Pfizer/BioNTech;335;38;373
2021-05-09;Provincia Autonoma Trento;70-79;Pfizer/BioNTech;59;79;138
2021-05-09;Provincia Autonoma Trento;80-89;Pfizer/BioNTech;9;23;32
2021-05-09;Provincia Autonoma Trento;90+;Pfizer/BioNTech;0;6;6
2021-05-09;Piemonte;16-19;Pfizer/BioNTech;85;65;150
2021-05-09;Piemonte;20-29;Pfizer/BioNTech;223;265;488
2021-05-09;Piemonte;30-39;Pfizer/BioNTech;220;397;617
2021-05-09;Piemonte;40-49;Pfizer/BioNTech;428;929;1357
2021-05-09;Piemonte;50-59;Pfizer/BioNTech;838;1857;2695
2021-05-09;Piemonte;60-69;Pfizer/BioNTech;3166;3174;6340
2021-05-09;Piemonte;70-79;Pfizer/BioNTech;2629;4016;6645
2021-05-09;Piemonte;80-89;Pfizer/BioNTech;311;1906;2217
2021-05-09;Piemonte;90+;Pfizer/BioNTech;42;202;244
2021-05-09;Puglia;16-19;Pfizer/BioNTech;48;77;125
2021-05-09;Puglia;20-29;Pfizer/BioNTech;259;395;654
2021-05-09;Puglia;30-39;Pfizer/BioNTech;370;417;787
2021-05-09;Puglia;40-49;Pfizer/BioNTech;729;701;1430
2021-05-09;Puglia;50-59;Pfizer/BioNTech;1327;1052;2379
2021-05-09;Puglia;60-69;Pfizer/BioNTech;3038;1209;4247
2021-05-09;Puglia;70-79;Pfizer/BioNTech;1603;2279;3882
2021-05-09;Puglia;80-89;Pfizer/BioNTech;245;1019;1264
2021-05-09;Puglia;90+;Pfizer/BioNTech;53;329;382
2021-05-09;Sardegna;16-19;Pfizer/BioNTech;17;0;17
2021-05-09;Sardegna;20-29;Pfizer/BioNTech;113;7;120
2021-05-09;Sardegna;30-39;Pfizer/BioNTech;161;5;166
2021-05-09;Sardegna;40-49;Pfizer/BioNTech;283;16;299
2021-05-09;Sardegna;50-59;Pfizer/BioNTech;446;27;473
2021-05-09;Sardegna;60-69;Pfizer/BioNTech;875;11;886
2021-05-09;Sardegna;70-79;Pfizer/BioNTech;618;85;703
2021-05-09;Sardegna;80-89;Pfizer/BioNTech;118;13;131
2021-05-09;Sardegna;90+;Pfizer/BioNTech;19;3;22
2021-05-09;Sicilia;16-19;Pfizer/BioNTech;112;16;128
2021-05-09;Sicilia;20-29;Pfizer/BioNTech;716;156;872
2021-05-09;Sicilia;30-39;Pfizer/BioNTech;937;256;1193
2021-05-09;Sicilia;40-49;Pfizer/BioNTech;1392;442;1834
2021-05-09;Sicilia;50-59;Pfizer/BioNTech;5653;764;6417
2021-05-09;Sicilia;60-69;Pfizer/BioNTech;3142;1707;4849
2021-05-09;Sicilia;70-79;Pfizer/BioNTech;2139;1827;3966
2021-05-09;Sicilia;80-89;Pfizer/BioNTech;476;1507;1983
2021-05-09;Sicilia;90+;Pfizer/BioNTech;90;215;305
2021-05-09;Toscana;16-19;Pfizer/BioNTech;42;29;71
2021-05-09;Toscana;20-29;Pfizer/BioNTech;93;186;279
2021-05-09;Toscana;30-39;Pfizer/BioNTech;125;200;325
2021-05-09;Toscana;40-49;Pfizer/BioNTech;297;300;597
2021-05-09;Toscana;50-59;Pfizer/BioNTech;646;523;1169
2021-05-09;Toscana;60-69;Pfizer/BioNTech;2596;672;3268
2021-05-09;Toscana;70-79;Pfizer/BioNTech;1833;3163;4996
2021-05-09;Toscana;80-89;Pfizer/BioNTech;197;1153;1350
2021-05-09;Toscana;90+;Pfizer/BioNTech;14;83;97
2021-05-09;Umbria;16-19;Pfizer/BioNTech;20;1;21
2021-05-09;Umbria;20-29;Pfizer/BioNTech;86;9;95
2021-05-09;Umbria;30-39;Pfizer/BioNTech;180;10;190
2021-05-09;Umbria;40-49;Pfizer/BioNTech;348;30;378
2021-05-09;Umbria;50-59;Pfizer/BioNTech;783;45;828
2021-05-09;Umbria;60-69;Pfizer/BioNTech;1370;77;1447
2021-05-09;Umbria;70-79;Pfizer/BioNTech;2012;118;2130
2021-05-09;Umbria;80-89;Pfizer/BioNTech;0;14;14
2021-05-09;Umbria;90+;Pfizer/BioNTech;1;4;5
2021-05-09;Valle d'Aosta / Vallée d'Aoste;16-19;Pfizer/BioNTech;2;0;2
2021-05-09;Valle d'Aosta / Vallée d'Aoste;20-29;Pfizer/BioNTech;3;1;4
2021-05-09;Valle d'Aosta / Vallée d'Aoste;30-39;Pfizer/BioNTech;6;0;6
2021-05-09;Valle d'Aosta / Vallée d'Aoste;40-49;Pfizer/BioNTech;8;0;8
2021-05-09;Valle d'Aosta / Vallée d'Aoste;50-59;Pfizer/BioNTech;14;0;14
2021-05-09;Valle d'Aosta / Vallée d'Aoste;60-69;Pfizer/BioNTech;11;96;107
2021-05-09;Valle d'Aosta / Vallée d'Aoste;70-79;Pfizer/BioNTech;92;23;115
2021-05-09;Valle d'Aosta / Vallée d'Aoste;80-89;Pfizer/BioNTech;6;0;6
2021-05-09;Valle d'Aosta / Vallée d'Aoste;90+;Pfizer/BioNTech;1;0;1
2021-05-09;Veneto;16-19;Pfizer/BioNTech;118;29;147
2021-05-09;Veneto;20-29;Pfizer/BioNTech;465;123;588
2021-05-09;Veneto;30-39;Pfizer/BioNTech;466;208;674
2021-05-09;Veneto;40-49;Pfizer/BioNTech;900;362;1262
2021-05-09;Veneto;50-59;Pfizer/BioNTech;3306;709;4015
2021-05-09;Veneto;60-69;Pfizer/BioNTech;10640;1066;11706
2021-05-09;Veneto;70-79;Pfizer/BioNTech;1843;1805;3648
2021-05-09;Veneto;80-89;Pfizer/BioNTech;90;1969;2059
2021-05-09;Veneto;90+;Pfizer/BioNTech;20;616;636
2021-05-09;Abruzzo;16-19;Vaxzevria (AstraZeneca);1;0;1
2021-05-09;Abruzzo;20-29;Vaxzevria (AstraZeneca);2;40;42
2021-05-09;Abruzzo;30-39;Vaxzevria (AstraZeneca);10;126;136
2021-05-09;Abruzzo;40-49;Vaxzevria (AstraZeneca);42;336;378
2021-05-09;Abruzzo;50-59;Vaxzevria (AstraZeneca);82;579;661
2021-05-09;Abruzzo;60-69;Vaxzevria (AstraZeneca);540;16;556
2021-05-09;Abruzzo;70-79;Vaxzevria (AstraZeneca);292;0;292
2021-05-09;Abruzzo;80-89;Vaxzevria (AstraZeneca);6;0;6
2021-05-09;Basilicata;20-29;Vaxzevria (AstraZeneca);2;0;2
2021-05-09;Basilicata;30-39;Vaxzevria (AstraZeneca);4;0;4
2021-05-09;Basilicata;40-49;Vaxzevria (AstraZeneca);4;0;4
2021-05-09;Basilicata;50-59;Vaxzevria (AstraZeneca);17;0;17
2021-05-09;Basilicata;60-69;Vaxzevria (AstraZeneca);570;0;570
2021-05-09;Basilicata;70-79;Vaxzevria (AstraZeneca);432;0;432
2021-05-09;Basilicata;80-89;Vaxzevria (AstraZeneca);2;0;2
2021-05-09;Calabria;16-19;Vaxzevria (AstraZeneca);21;0;21
2021-05-09;Calabria;20-29;Vaxzevria (AstraZeneca);160;5;165
2021-05-09;Calabria;30-39;Vaxzevria (AstraZeneca);184;8;192
2021-05-09;Calabria;40-49;Vaxzevria (AstraZeneca);249;7;256
2021-05-09;Calabria;50-59;Vaxzevria (AstraZeneca);256;10;266
2021-05-09;Calabria;60-69;Vaxzevria (AstraZeneca);526;3;529
2021-05-09;Calabria;70-79;Vaxzevria (AstraZeneca);333;1;334
2021-05-09;Campania;16-19;Vaxzevria (AstraZeneca);14;0;14
2021-05-09;Campania;20-29;Vaxzevria (AstraZeneca);284;21;305
2021-05-09;Campania;30-39;Vaxzevria (AstraZeneca);257;84;341
2021-05-09;Campania;40-49;Vaxzevria (AstraZeneca);311;279;590
2021-05-09;Campania;50-59;Vaxzevria (AstraZeneca);801;215;1016
2021-05-09;Campania;60-69;Vaxzevria (AstraZeneca);4831;0;4831
2021-05-09;Campania;70-79;Vaxzevria (AstraZeneca);2546;0;2546
2021-05-09;Campania;80-89;Vaxzevria (AstraZeneca);6;0;6
2021-05-09;Emilia-Romagna;20-29;Vaxzevria (AstraZeneca);0;2;2
2021-05-09;Emilia-Romagna;30-39;Vaxzevria (AstraZeneca);2;5;7
2021-05-09;Emilia-Romagna;40-49;Vaxzevria (AstraZeneca);0;6;6
2021-05-09;Emilia-Romagna;50-59;Vaxzevria (AstraZeneca);11;5;16
2021-05-09;Emilia-Romagna;60-69;Vaxzevria (AstraZeneca);5654;6;5660
2021-05-09;Emilia-Romagna;70-79;Vaxzevria (AstraZeneca);1732;3;1735
2021-05-09;Emilia-Romagna;80-89;Vaxzevria (AstraZeneca);11;0;11
2021-05-09;Friuli-Venezia Giulia;20-29;Vaxzevria (AstraZeneca);4;1;5
2021-05-09;Friuli-Venezia Giulia;30-39;Vaxzevria (AstraZeneca);1;1;2
2021-05-09;Friuli-Venezia Giulia;40-49;Vaxzevria (AstraZeneca);10;3;13
2021-05-09;Friuli-Venezia Giulia;50-59;Vaxzevria (AstraZeneca);9;1;10
2021-05-09;Friuli-Venezia Giulia;60-69;Vaxzevria (AstraZeneca);942;0;942
2021-05-09;Friuli-Venezia Giulia;70-79;Vaxzevria (AstraZeneca);381;0;381
2021-05-09;Friuli-Venezia Giulia;80-89;Vaxzevria (AstraZeneca);2;0;2
2021-05-09;Lazio;16-19;Vaxzevria (AstraZeneca);0;5;5
2021-05-09;Lazio;20-29;Vaxzevria (AstraZeneca);54;308;362
2021-05-09;Lazio;30-39;Vaxzevria (AstraZeneca);51;461;512
2021-05-09;Lazio;40-49;Vaxzevria (AstraZeneca);58;620;678
2021-05-09;Lazio;50-59;Vaxzevria (AstraZeneca);1693;456;2149
2021-05-09;Lazio;60-69;Vaxzevria (AstraZeneca);1428;4;1432
2021-05-09;Lazio;70-79;Vaxzevria (AstraZeneca);514;0;514
2021-05-09;Liguria;20-29;Vaxzevria (AstraZeneca);0;28;28
